INFO 2025-04-12 05:36:24,547 autoreload Watching for file changes with StatReloader
WARNING 2025-04-15 04:08:50,913 basehttp "POST /api/auth/register/ HTTP/1.1" 400 114
WARNING 2025-04-15 04:08:59,168 log Bad Request: /api/auth/register/
WARNING 2025-04-15 04:08:59,168 basehttp "POST /api/auth/register/ HTTP/1.1" 400 45
INFO 2025-04-15 04:09:18,841 basehttp "POST /api/auth/register/ HTTP/1.1" 201 575
INFO 2025-04-15 04:09:19,469 basehttp "GET /api/philosophers/ HTTP/1.1" 200 248
WARNING 2025-04-15 04:09:19,471 log Forbidden: /api/sessions/
WARNING 2025-04-15 04:09:19,471 basehttp "GET /api/sessions/ HTTP/1.1" 403 58
INFO 2025-04-15 04:09:23,613 basehttp "GET /api/philosophers/ HTTP/1.1" 200 248
WARNING 2025-04-15 04:09:23,618 log Forbidden: /api/sessions/create_session/
WARNING 2025-04-15 04:09:23,619 basehttp "POST /api/sessions/create_session/ HTTP/1.1" 403 58
WARNING 2025-04-15 04:09:23,623 log Forbidden: /api/sessions/
WARNING 2025-04-15 04:09:23,624 basehttp "GET /api/sessions/ HTTP/1.1" 403 58
INFO 2025-04-15 04:09:25,019 basehttp "GET /api/philosophers/ HTTP/1.1" 200 248
WARNING 2025-04-15 04:09:25,025 log Forbidden: /api/sessions/create_session/
WARNING 2025-04-15 04:09:25,026 basehttp "POST /api/sessions/create_session/ HTTP/1.1" 403 58
WARNING 2025-04-15 04:09:25,030 log Forbidden: /api/sessions/
WARNING 2025-04-15 04:09:25,031 basehttp "GET /api/sessions/ HTTP/1.1" 403 58
INFO 2025-04-15 04:09:44,830 basehttp "GET /api/philosophers/ HTTP/1.1" 200 248
WARNING 2025-04-15 04:09:44,832 log Forbidden: /api/sessions/
WARNING 2025-04-15 04:09:44,833 basehttp "GET /api/sessions/ HTTP/1.1" 403 58
INFO 2025-04-15 04:09:45,794 basehttp "GET /api/philosophers/ HTTP/1.1" 200 248
WARNING 2025-04-15 04:09:45,798 log Forbidden: /api/sessions/create_session/
WARNING 2025-04-15 04:09:45,798 basehttp "POST /api/sessions/create_session/ HTTP/1.1" 403 58
WARNING 2025-04-15 04:09:45,801 log Forbidden: /api/sessions/
WARNING 2025-04-15 04:09:45,802 basehttp "GET /api/sessions/ HTTP/1.1" 403 58
INFO 2025-04-15 04:09:46,199 basehttp "GET /api/philosophers/ HTTP/1.1" 200 248
WARNING 2025-04-15 04:09:46,204 log Forbidden: /api/sessions/create_session/
WARNING 2025-04-15 04:09:46,206 basehttp "POST /api/sessions/create_session/ HTTP/1.1" 403 58
WARNING 2025-04-15 04:09:46,211 log Forbidden: /api/sessions/
WARNING 2025-04-15 04:09:46,212 basehttp "GET /api/sessions/ HTTP/1.1" 403 58
INFO 2025-04-15 04:09:46,353 basehttp "GET /api/philosophers/ HTTP/1.1" 200 248
WARNING 2025-04-15 04:09:46,357 log Forbidden: /api/sessions/create_session/
WARNING 2025-04-15 04:09:46,357 basehttp "POST /api/sessions/create_session/ HTTP/1.1" 403 58
WARNING 2025-04-15 04:09:46,361 log Forbidden: /api/sessions/
WARNING 2025-04-15 04:09:46,361 basehttp "GET /api/sessions/ HTTP/1.1" 403 58
INFO 2025-04-15 04:09:46,520 basehttp "GET /api/philosophers/ HTTP/1.1" 200 248
WARNING 2025-04-15 04:09:46,523 log Forbidden: /api/sessions/create_session/
WARNING 2025-04-15 04:09:46,524 basehttp "POST /api/sessions/create_session/ HTTP/1.1" 403 58
WARNING 2025-04-15 04:09:46,527 log Forbidden: /api/sessions/
WARNING 2025-04-15 04:09:46,527 basehttp "GET /api/sessions/ HTTP/1.1" 403 58
INFO 2025-04-15 04:09:46,669 basehttp "GET /api/philosophers/ HTTP/1.1" 200 248
WARNING 2025-04-15 04:09:46,672 log Forbidden: /api/sessions/create_session/
WARNING 2025-04-15 04:09:46,672 basehttp "POST /api/sessions/create_session/ HTTP/1.1" 403 58
WARNING 2025-04-15 04:09:46,675 log Forbidden: /api/sessions/
WARNING 2025-04-15 04:09:46,675 basehttp "GET /api/sessions/ HTTP/1.1" 403 58
INFO 2025-04-15 04:11:05,333 autoreload /Users/dhairyabhatt/code_dir/philosophy_ai-main/philosophy_api/views.py changed, reloading.
INFO 2025-04-15 04:11:05,615 autoreload Watching for file changes with StatReloader
INFO 2025-04-15 04:12:12,405 basehttp "GET /api/philosophers/ HTTP/1.1" 200 248
WARNING 2025-04-15 04:12:12,409 log Forbidden: /api/sessions/create_session/
WARNING 2025-04-15 04:12:12,409 basehttp "POST /api/sessions/create_session/ HTTP/1.1" 403 58
INFO 2025-04-15 04:12:25,270 basehttp "POST /api/auth/login/ HTTP/1.1" 200 575
INFO 2025-04-15 04:12:25,294 basehttp "GET /api/philosophers/ HTTP/1.1" 200 248
WARNING 2025-04-15 04:12:25,296 log Forbidden: /api/sessions/
WARNING 2025-04-15 04:12:25,296 basehttp "GET /api/sessions/ HTTP/1.1" 403 58
INFO 2025-04-15 04:12:28,053 basehttp "GET /api/philosophers/ HTTP/1.1" 200 248
WARNING 2025-04-15 04:12:28,057 log Forbidden: /api/sessions/create_session/
WARNING 2025-04-15 04:12:28,057 basehttp "POST /api/sessions/create_session/ HTTP/1.1" 403 58
INFO 2025-04-15 04:12:29,015 basehttp "GET /api/philosophers/ HTTP/1.1" 200 248
WARNING 2025-04-15 04:12:29,017 log Forbidden: /api/sessions/create_session/
WARNING 2025-04-15 04:12:29,017 basehttp "POST /api/sessions/create_session/ HTTP/1.1" 403 58
INFO 2025-04-15 04:12:29,202 basehttp "GET /api/philosophers/ HTTP/1.1" 200 248
WARNING 2025-04-15 04:12:29,206 log Forbidden: /api/sessions/create_session/
WARNING 2025-04-15 04:12:29,206 basehttp "POST /api/sessions/create_session/ HTTP/1.1" 403 58
INFO 2025-04-15 04:12:29,352 basehttp "GET /api/philosophers/ HTTP/1.1" 200 248
WARNING 2025-04-15 04:12:29,354 log Forbidden: /api/sessions/create_session/
WARNING 2025-04-15 04:12:29,355 basehttp "POST /api/sessions/create_session/ HTTP/1.1" 403 58
INFO 2025-04-15 04:13:20,649 autoreload /Users/dhairyabhatt/code_dir/philosophy_ai-main/philosophy_api/views.py changed, reloading.
INFO 2025-04-15 04:13:20,891 autoreload Watching for file changes with StatReloader
INFO 2025-04-15 04:13:46,475 autoreload /Users/dhairyabhatt/code_dir/philosophy_ai-main/philosophy_project/settings.py changed, reloading.
INFO 2025-04-15 04:13:46,677 autoreload Watching for file changes with StatReloader
INFO 2025-04-15 04:13:50,204 basehttp "GET /api/philosophers/ HTTP/1.1" 200 248
WARNING 2025-04-15 04:13:50,208 log Forbidden: /api/sessions/create_session/
WARNING 2025-04-15 04:13:50,208 basehttp "POST /api/sessions/create_session/ HTTP/1.1" 403 58
INFO 2025-04-15 04:13:51,228 basehttp "GET /api/philosophers/ HTTP/1.1" 200 248
WARNING 2025-04-15 04:13:51,233 log Forbidden: /api/sessions/create_session/
WARNING 2025-04-15 04:13:51,233 basehttp "POST /api/sessions/create_session/ HTTP/1.1" 403 58
INFO 2025-04-15 04:13:51,401 basehttp "GET /api/philosophers/ HTTP/1.1" 200 248
WARNING 2025-04-15 04:13:51,405 log Forbidden: /api/sessions/create_session/
WARNING 2025-04-15 04:13:51,405 basehttp "POST /api/sessions/create_session/ HTTP/1.1" 403 58
INFO 2025-04-15 04:13:51,589 basehttp "GET /api/philosophers/ HTTP/1.1" 200 248
WARNING 2025-04-15 04:13:51,594 log Forbidden: /api/sessions/create_session/
WARNING 2025-04-15 04:13:51,594 basehttp "POST /api/sessions/create_session/ HTTP/1.1" 403 58
INFO 2025-04-15 04:13:51,747 basehttp "GET /api/philosophers/ HTTP/1.1" 200 248
WARNING 2025-04-15 04:13:51,750 log Forbidden: /api/sessions/create_session/
WARNING 2025-04-15 04:13:51,750 basehttp "POST /api/sessions/create_session/ HTTP/1.1" 403 58
INFO 2025-04-15 04:14:03,779 basehttp "POST /api/auth/login/ HTTP/1.1" 200 575
INFO 2025-04-15 04:14:03,805 basehttp "GET /api/philosophers/ HTTP/1.1" 200 248
WARNING 2025-04-15 04:14:03,807 log Forbidden: /api/sessions/
WARNING 2025-04-15 04:14:03,807 basehttp "GET /api/sessions/ HTTP/1.1" 403 58
INFO 2025-04-15 04:14:07,238 basehttp "GET /api/philosophers/ HTTP/1.1" 200 248
WARNING 2025-04-15 04:14:07,245 log Forbidden: /api/sessions/create_session/
WARNING 2025-04-15 04:14:07,245 basehttp "POST /api/sessions/create_session/ HTTP/1.1" 403 58
INFO 2025-04-15 04:14:07,399 basehttp "GET /api/philosophers/ HTTP/1.1" 200 248
WARNING 2025-04-15 04:14:07,402 log Forbidden: /api/sessions/create_session/
WARNING 2025-04-15 04:14:07,402 basehttp "POST /api/sessions/create_session/ HTTP/1.1" 403 58
INFO 2025-04-15 04:14:07,564 basehttp "GET /api/philosophers/ HTTP/1.1" 200 248
WARNING 2025-04-15 04:14:07,567 log Forbidden: /api/sessions/create_session/
WARNING 2025-04-15 04:14:07,567 basehttp "POST /api/sessions/create_session/ HTTP/1.1" 403 58
INFO 2025-04-15 04:14:08,061 basehttp "GET /api/philosophers/ HTTP/1.1" 200 248
WARNING 2025-04-15 04:14:08,067 log Forbidden: /api/sessions/create_session/
WARNING 2025-04-15 04:14:08,068 basehttp "POST /api/sessions/create_session/ HTTP/1.1" 403 58
INFO 2025-04-15 04:14:09,579 basehttp "GET /api/philosophers/ HTTP/1.1" 200 248
WARNING 2025-04-15 04:14:09,584 log Forbidden: /api/sessions/
WARNING 2025-04-15 04:14:09,584 basehttp "GET /api/sessions/ HTTP/1.1" 403 58
INFO 2025-04-15 04:14:21,635 basehttp "GET /api HTTP/1.1" 301 0
INFO 2025-04-15 04:14:21,651 basehttp "GET /api/ HTTP/1.1" 200 10368
INFO 2025-04-15 04:14:21,664 basehttp "GET /static/rest_framework/js/ajax-form.js HTTP/1.1" 304 0
INFO 2025-04-15 04:14:21,665 basehttp "GET /static/rest_framework/css/bootstrap-tweaks.css HTTP/1.1" 304 0
INFO 2025-04-15 04:14:21,666 basehttp "GET /static/rest_framework/css/bootstrap.min.css HTTP/1.1" 304 0
INFO 2025-04-15 04:14:21,667 basehttp "GET /static/rest_framework/css/prettify.css HTTP/1.1" 304 0
INFO 2025-04-15 04:14:21,667 basehttp "GET /static/rest_framework/js/jquery-3.5.1.min.js HTTP/1.1" 304 0
INFO 2025-04-15 04:14:21,668 basehttp "GET /static/rest_framework/js/bootstrap.min.js HTTP/1.1" 304 0
INFO 2025-04-15 04:14:21,668 basehttp "GET /static/rest_framework/css/default.css HTTP/1.1" 304 0
INFO 2025-04-15 04:14:21,669 basehttp "GET /static/rest_framework/js/csrf.js HTTP/1.1" 304 0
INFO 2025-04-15 04:14:21,669 basehttp "GET /static/rest_framework/js/prettify-min.js HTTP/1.1" 304 0
INFO 2025-04-15 04:14:21,670 basehttp "GET /static/rest_framework/js/default.js HTTP/1.1" 304 0
INFO 2025-04-15 04:14:21,679 basehttp "GET /static/rest_framework/img/grid.png HTTP/1.1" 304 0
WARNING 2025-04-15 04:14:21,702 log Not Found: /favicon.ico
WARNING 2025-04-15 04:14:21,703 basehttp "GET /favicon.ico HTTP/1.1" 404 2226
INFO 2025-04-15 04:14:26,675 basehttp "OPTIONS /api/ HTTP/1.1" 200 10480
INFO 2025-04-15 04:14:35,360 basehttp "GET /api/ping/ HTTP/1.1" 200 15
INFO 2025-04-15 04:14:35,369 basehttp "GET /api/philosophers/ HTTP/1.1" 200 248
WARNING 2025-04-15 04:14:35,374 log Forbidden: /api/sessions/
WARNING 2025-04-15 04:14:35,375 basehttp "GET /api/sessions/ HTTP/1.1" 403 58
INFO 2025-04-15 04:14:52,617 autoreload Watching for file changes with StatReloader
INFO 2025-04-15 04:14:53,377 basehttp "GET /api/ping/ HTTP/1.1" 200 15
INFO 2025-04-15 04:15:06,137 basehttp "POST /api/auth/login/ HTTP/1.1" 200 575
INFO 2025-04-15 04:15:06,373 basehttp "GET /api/philosophers/ HTTP/1.1" 200 248
WARNING 2025-04-15 04:15:06,375 log Forbidden: /api/sessions/
WARNING 2025-04-15 04:15:06,375 basehttp "GET /api/sessions/ HTTP/1.1" 403 58
INFO 2025-04-15 04:15:15,473 basehttp "POST /api/auth/login/ HTTP/1.1" 200 575
INFO 2025-04-15 04:15:15,509 basehttp "GET /api/philosophers/ HTTP/1.1" 200 248
WARNING 2025-04-15 04:15:15,511 log Forbidden: /api/sessions/
WARNING 2025-04-15 04:15:15,512 basehttp "GET /api/sessions/ HTTP/1.1" 403 58
INFO 2025-04-15 04:15:19,764 basehttp "GET /api/philosophers/ HTTP/1.1" 200 248
WARNING 2025-04-15 04:15:19,770 log Forbidden: /api/sessions/create_session/
WARNING 2025-04-15 04:15:19,770 basehttp "POST /api/sessions/create_session/ HTTP/1.1" 403 58
INFO 2025-04-15 04:15:19,935 basehttp "GET /api/philosophers/ HTTP/1.1" 200 248
WARNING 2025-04-15 04:15:19,939 log Forbidden: /api/sessions/create_session/
WARNING 2025-04-15 04:15:19,939 basehttp "POST /api/sessions/create_session/ HTTP/1.1" 403 58
INFO 2025-04-15 04:15:20,099 basehttp "GET /api/philosophers/ HTTP/1.1" 200 248
WARNING 2025-04-15 04:15:20,104 log Forbidden: /api/sessions/create_session/
WARNING 2025-04-15 04:15:20,105 basehttp "POST /api/sessions/create_session/ HTTP/1.1" 403 58
INFO 2025-04-15 04:15:25,228 basehttp "GET /api/ping/ HTTP/1.1" 200 15
INFO 2025-04-15 04:15:25,235 basehttp "GET /api/philosophers/ HTTP/1.1" 200 248
WARNING 2025-04-15 04:15:25,240 log Forbidden: /api/sessions/
WARNING 2025-04-15 04:15:25,241 basehttp "GET /api/sessions/ HTTP/1.1" 403 58
INFO 2025-04-15 04:18:17,337 autoreload /Users/dhairyabhatt/code_dir/philosophy_ai-main/philosophy_project/settings.py changed, reloading.
INFO 2025-04-15 04:18:17,552 autoreload Watching for file changes with StatReloader
INFO 2025-04-15 04:18:59,651 basehttp "POST /api/auth/login/ HTTP/1.1" 200 575
INFO 2025-04-15 04:18:59,671 basehttp "GET /api/philosophers/ HTTP/1.1" 200 248
INFO 2025-04-15 04:19:00,979 basehttp "GET /api/philosophers/ HTTP/1.1" 200 248
INFO 2025-04-15 04:19:00,981 views User authenticated: True
INFO 2025-04-15 04:19:00,981 views User: today
INFO 2025-04-15 04:19:00,986 basehttp "POST /api/sessions/create_session/ HTTP/1.1" 200 244
INFO 2025-04-15 04:19:01,014 basehttp "GET /api/philosophers/ HTTP/1.1" 200 248
INFO 2025-04-15 04:19:05,531 basehttp "GET /api/philosophers/ HTTP/1.1" 200 248
INFO 2025-04-15 04:19:06,304 basehttp "POST /api/sessions/9dd850ad-0ac7-426a-812c-875c22b0c5e0/add_message/ HTTP/1.1" 200 674
INFO 2025-04-15 04:19:25,183 basehttp "GET /api/philosophers/ HTTP/1.1" 200 248
INFO 2025-04-15 04:19:26,130 basehttp "POST /api/sessions/9dd850ad-0ac7-426a-812c-875c22b0c5e0/add_message/ HTTP/1.1" 200 839
INFO 2025-04-15 04:19:50,534 basehttp "GET /api/philosophers/ HTTP/1.1" 200 248
INFO 2025-04-15 04:19:51,559 basehttp "POST /api/sessions/9dd850ad-0ac7-426a-812c-875c22b0c5e0/add_message/ HTTP/1.1" 200 895
INFO 2025-04-15 04:19:58,887 basehttp "GET /api/philosophers/ HTTP/1.1" 200 248
INFO 2025-04-15 04:20:07,583 basehttp "GET /api/philosophers/ HTTP/1.1" 200 248
INFO 2025-04-15 04:20:08,687 basehttp "POST /api/sessions/9dd850ad-0ac7-426a-812c-875c22b0c5e0/add_message/ HTTP/1.1" 200 1063
INFO 2025-04-15 04:20:12,816 basehttp "GET /api/philosophers/ HTTP/1.1" 200 248
INFO 2025-04-15 04:20:19,770 basehttp "GET /api/philosophers/ HTTP/1.1" 200 248
INFO 2025-04-15 04:20:19,774 views User authenticated: True
INFO 2025-04-15 04:20:19,774 views User: today
INFO 2025-04-15 04:20:19,778 basehttp "POST /api/sessions/create_session/ HTTP/1.1" 200 234
INFO 2025-04-15 04:20:19,808 basehttp "GET /api/philosophers/ HTTP/1.1" 200 248
INFO 2025-04-15 04:20:23,514 basehttp "GET /api/philosophers/ HTTP/1.1" 200 248
INFO 2025-04-15 04:20:24,244 basehttp "POST /api/sessions/502c4d65-e190-4b86-a597-d16ceac8d388/add_message/ HTTP/1.1" 200 570
INFO 2025-04-15 04:20:31,278 basehttp "GET /api/philosophers/ HTTP/1.1" 200 248
INFO 2025-04-15 04:20:32,463 basehttp "POST /api/sessions/502c4d65-e190-4b86-a597-d16ceac8d388/add_message/ HTTP/1.1" 200 1040
INFO 2025-04-15 04:20:40,168 basehttp "GET /api/philosophers/ HTTP/1.1" 200 248
INFO 2025-04-15 04:20:49,180 basehttp "GET /api/philosophers/ HTTP/1.1" 200 248
INFO 2025-04-15 04:20:51,008 basehttp "POST /api/sessions/502c4d65-e190-4b86-a597-d16ceac8d388/add_message/ HTTP/1.1" 200 1828
INFO 2025-04-15 04:20:55,895 basehttp "GET /api/philosophers/ HTTP/1.1" 200 248
INFO 2025-04-15 04:20:55,901 views User authenticated: True
INFO 2025-04-15 04:20:55,901 views User: today
